3;arms_factory;2928.00;9.70;1459.00;1.90;0
3;arms_factory;2926.00;9.70;1467.00;2.00;0
3;arms_factory;2924.00;9.70;1447.00;6.12;0
3;arms_factory;2932.00;9.70;1449.00;2.50;0
3;industrial_complex;2928.00;9.70;1441.00;5.17;0
3;industrial_complex;2927.00;9.70;1465.00;1.90;0
3;industrial_complex;2933.00;9.70;1450.00;4.57;0
3;industrial_complex;2926.00;9.70;1459.00;0.95;0
3;industrial_complex;2926.00;9.70;1440.00;3.61;0
3;industrial_complex;2928.00;9.70;1454.00;0.35;0
3;air_base;2930.00;9.70;1449.00;3.02;0
3;bunker;2926.00;9.70;1441.00;5.68;0
3;bunker;2933.00;9.70;1449.00;2.06;0
3;bunker;2926.00;9.70;1465.00;5.08;0
3;bunker;2922.00;9.70;1454.00;0.00;0
3;bunker;2929.00;9.70;1451.00;4.12;0
3;bunker;2930.00;9.70;1459.00;0.86;0
3;anti_air_building;2934.00;9.70;1448.00;2.07;0
3;anti_air_building;2930.00;9.70;1451.00;6.19;0
3;anti_air_building;2931.00;9.70;1461.00;2.57;0
3;synthetic_refinery;2928.00;9.70;1453.00;4.13;0
3;fuel_silo;2933.00;9.70;1455.00;0.51;0
3;radar_station;2927.00;9.70;1452.00;3.40;0
3;nuclear_reactor;2924.00;9.70;1454.00;5.84;0
4;arms_factory;3044.00;9.70;1463.00;1.90;0
4;arms_factory;3054.00;9.70;1478.00;2.00;0
4;arms_factory;3056.00;9.70;1455.00;6.12;0
4;arms_factory;3060.00;9.70;1483.00;2.50;0
4;arms_factory;3051.00;9.70;1462.00;5.17;0
4;arms_factory;3049.00;9.70;1480.00;1.90;0
4;industrial_complex;3063.00;9.70;1469.00;4.57;0
4;industrial_complex;3062.00;9.70;1492.00;0.95;0
4;industrial_complex;3050.00;9.70;1463.00;3.61;0
4;industrial_complex;3048.00;9.70;1474.00;0.35;0
4;industrial_complex;3059.00;9.70;1471.00;3.02;0
4;industrial_complex;3043.00;9.70;1460.00;5.68;0
4;air_base;3058.00;9.70;1457.00;2.06;0
4;bunker;3050.00;9.70;1475.00;5.08;0
4;bunker;3055.00;9.70;1463.00;0.00;0
4;bunker;3047.00;9.70;1477.00;4.12;0
4;bunker;3067.00;9.70;1493.00;0.86;0
4;bunker;3047.00;9.70;1464.00;2.07;0
4;bunker;3063.00;9.70;1494.00;6.19;0
4;bunker;3044.00;9.70;1455.00;2.57;0
4;bunker;3061.00;9.70;1456.00;4.13;0
4;bunker;3056.00;9.70;1491.00;0.51;0
4;bunker;3067.00;9.70;1484.00;4.64;0
4;bunker;3041.00;9.70;1462.00;5.84;0
4;bunker;3056.00;9.70;1455.00;2.58;0
4;bunker;3069.00;9.70;1480.00;5.24;0
4;anti_air_building;3054.00;9.70;1466.00;1.62;0
4;anti_air_building;3048.00;9.70;1454.00;5.74;0
4;anti_air_building;3040.00;9.70;1466.00;1.02;0
4;synthetic_refinery;3050.00;9.70;1469.00;5.15;0
4;fuel_silo;3051.00;9.70;1478.00;0.07;0
4;radar_station;3054.00;9.70;1475.00;2.17;0
4;nuclear_reactor;3041.00;9.70;1468.00;5.75;0
5;arms_factory;3114.00;9.70;1597.00;6.12;0
5;arms_factory;3143.00;9.70;1629.00;2.50;0
5;arms_factory;3144.00;9.70;1601.00;5.17;0
5;arms_factory;3111.00;9.70;1602.00;1.90;0
5;arms_factory;3142.00;9.70;1591.00;4.57;0
5;arms_factory;3161.00;9.70;1618.00;0.95;0
5;industrial_complex;3154.00;9.70;1615.00;3.61;0
5;industrial_complex;3134.00;9.70;1600.00;0.35;0
5;industrial_complex;3141.00;9.70;1623.00;3.02;0
5;industrial_complex;3135.00;9.70;1611.00;5.68;0
5;industrial_complex;3121.00;9.70;1602.00;2.06;0
5;industrial_complex;3143.00;9.70;1613.00;5.08;0
5;air_base;3145.00;9.70;1618.00;0.00;0
5;naval_base;3133.00;9.50;1632.00;-1.99;2256
5;naval_base;3129.00;9.50;1626.00;-1.82;2256
5;naval_base;3134.00;9.50;1620.00;-1.82;2256
5;naval_base;3113.00;9.50;1608.00;-2.36;2309
5;naval_base;3124.00;9.55;1614.00;-1.77;2256
5;naval_base;3109.00;9.55;1606.00;-3.61;2309
5;bunker;3140.00;9.70;1596.00;0.51;0
5;bunker;3152.00;9.70;1605.00;4.64;0
5;bunker;3117.00;9.70;1602.00;5.84;0
5;bunker;3132.00;9.70;1618.00;2.58;0
5;bunker;3123.00;9.70;1596.00;5.24;0
5;bunker;3126.00;9.70;1588.00;1.62;0
5;bunker;3136.00;9.70;1616.00;5.74;0
5;bunker;3148.00;9.70;1610.00;1.02;0
5;bunker;3139.00;9.70;1600.00;5.15;0
5;bunker;3124.00;9.70;1613.00;0.07;0
5;bunker;3150.00;9.70;1621.00;3.09;0
5;bunker;3125.00;9.70;1608.00;5.75;0
5;bunker;3146.00;9.70;1607.00;2.13;0
5;bunker;3139.00;9.70;1633.00;4.80;0
5;bunker;3141.00;9.70;1628.00;1.53;0
5;bunker;3107.00;9.70;1605.00;2.74;0
5;bunker;3118.00;9.70;1609.00;0.58;0
5;coastal_bunker;3120.00;9.55;1612.00;-3.28;0
5;coastal_bunker;3124.00;9.50;1616.00;-1.77;0
5;coastal_bunker;3123.00;9.55;1621.00;-1.82;0
5;coastal_bunker;3134.00;9.50;1620.00;-1.82;0
5;coastal_bunker;3134.00;9.50;1633.00;-1.99;0
5;coastal_bunker;3109.00;9.55;1606.00;-3.61;0
5;dockyard;3137.00;9.55;1620.00;-1.82;0
5;anti_air_building;3118.00;9.70;1596.00;3.76;0
5;anti_air_building;3149.00;9.70;1617.00;0.14;0
5;anti_air_building;3158.00;9.70;1613.00;1.70;0
5;synthetic_refinery;3140.00;9.70;1597.00;5.82;0
5;fuel_silo;3138.00;9.55;1621.00;2.20;0
5;radar_station;3131.00;9.70;1614.00;2.66;0
5;nuclear_reactor;3123.00;9.70;1600.00;1.60;0
6;arms_factory;2886.00;9.70;1544.00;5.17;0
6;arms_factory;2868.00;9.70;1534.00;1.90;0
6;arms_factory;2877.00;9.70;1537.00;4.57;0
6;arms_factory;2864.00;9.70;1539.00;0.95;0
6;arms_factory;2884.00;9.70;1536.00;3.61;0
6;arms_factory;2891.00;9.70;1542.00;0.35;0
6;industrial_complex;2858.00;9.70;1530.00;3.02;0
6;industrial_complex;2875.00;9.70;1542.00;5.68;0
6;industrial_complex;2850.00;9.70;1540.00;2.06;0
6;industrial_complex;2880.00;9.70;1542.00;5.08;0
6;industrial_complex;2850.00;9.70;1535.00;0.00;0
6;industrial_complex;2873.00;9.70;1535.00;4.12;0
6;air_base;2854.00;9.70;1541.00;0.86;0
6;naval_base;2856.00;9.50;1544.00;-2.16;8621
6;naval_base;2851.00;9.50;1542.00;-2.68;8621
6;naval_base;2870.00;9.55;1544.00;-2.55;8621
6;bunker;2876.00;9.70;1539.00;4.13;0
6;bunker;2885.00;9.70;1545.00;0.51;0
6;bunker;2874.00;9.70;1535.00;4.64;0
6;bunker;2888.00;9.70;1539.00;5.84;0
6;bunker;2886.00;9.70;1541.00;2.58;0
6;bunker;2854.00;9.70;1538.00;5.24;0
6;bunker;2860.00;9.70;1529.00;1.62;0
6;bunker;2859.00;9.70;1537.00;5.74;0
6;coastal_bunker;2851.00;9.50;1542.00;-2.68;0
6;coastal_bunker;2855.00;9.55;1543.00;-2.16;0
6;coastal_bunker;2871.00;9.50;1544.00;-2.55;0
6;dockyard;2855.00;9.55;1543.00;-2.16;0
6;anti_air_building;2865.00;9.70;1536.00;5.75;0
6;anti_air_building;2861.00;9.70;1530.00;2.13;0
6;anti_air_building;2865.00;9.70;1540.00;4.80;0
6;synthetic_refinery;2882.00;9.70;1538.00;1.53;0
6;fuel_silo;2883.00;9.70;1542.00;2.74;0
6;radar_station;2872.00;9.70;1538.00;0.24;0
6;nuclear_reactor;2891.00;9.70;1538.00;4.70;0
7;arms_factory;2886.00;9.70;1562.00;0.95;0
7;arms_factory;2885.00;9.50;1569.00;3.61;0
7;arms_factory;2879.00;9.70;1559.00;0.35;0
7;arms_factory;2888.00;9.50;1573.00;3.02;0
7;arms_factory;2880.00;9.70;1558.00;5.68;0
7;arms_factory;2878.00;9.70;1556.00;2.06;0
7;industrial_complex;2879.00;9.70;1563.00;5.08;0
7;industrial_complex;2881.00;9.70;1555.00;0.00;0
7;industrial_complex;2883.00;9.70;1565.00;4.12;0
7;industrial_complex;2880.00;9.55;1572.00;0.86;0
7;industrial_complex;2887.00;9.70;1563.00;2.07;0
7;industrial_complex;2876.00;9.70;1557.00;6.19;0
7;air_base;2880.00;9.70;1560.00;2.57;0
7;naval_base;2882.00;9.50;1581.00;-2.94;2752
7;naval_base;2877.00;9.50;1565.00;-2.36;2775
7;naval_base;2869.00;9.50;1555.00;-1.47;8621
7;naval_base;2864.00;9.50;1547.00;-2.03;8621
7;naval_base;2869.00;9.50;1557.00;-1.37;8621
7;naval_base;2866.00;9.50;1544.00;-3.93;8621
7;bunker;2884.00;9.70;1560.00;1.62;0
7;bunker;2860.00;9.70;1544.00;5.74;0
7;bunker;2871.00;9.70;1555.00;1.02;0
7;bunker;2878.00;9.70;1561.00;5.15;0
7;bunker;2880.00;9.70;1568.00;0.07;0
7;bunker;2882.00;9.70;1576.00;3.09;0
7;bunker;2873.00;9.55;1549.00;5.75;0
7;coastal_bunker;2877.00;9.50;1566.00;-2.36;0
7;coastal_bunker;2865.00;9.50;1553.00;-2.03;0
7;coastal_bunker;2871.00;9.50;1557.00;-1.37;0
7;coastal_bunker;2880.00;9.50;1576.00;-1.77;0
7;coastal_bunker;2872.00;9.50;1552.00;-1.47;0
7;coastal_bunker;2868.00;9.55;1544.00;-3.93;0
7;dockyard;2872.00;9.50;1549.00;-2.03;0
7;anti_air_building;2879.00;9.70;1564.00;2.65;0
7;anti_air_building;2884.00;9.70;1555.00;5.31;0
7;anti_air_building;2886.00;9.50;1565.00;1.69;0
7;synthetic_refinery;2884.00;9.70;1559.00;3.25;0
7;fuel_silo;2885.00;9.70;1564.00;1.09;0
7;radar_station;2878.00;9.70;1563.00;2.36;0
7;nuclear_reactor;2878.00;9.70;1561.00;0.14;0
8;arms_factory;2898.00;9.70;1514.00;0.35;0
8;arms_factory;2902.00;9.70;1514.00;3.02;0
8;arms_factory;2899.00;9.70;1515.00;5.68;0
8;arms_factory;2897.00;9.70;1516.00;2.06;0
8;arms_factory;2900.00;9.70;1516.00;5.08;0
8;arms_factory;2898.00;9.70;1518.00;0.00;0
8;industrial_complex;2899.00;9.70;1519.00;4.12;0
8;industrial_complex;2899.00;9.70;1508.00;0.86;0
8;industrial_complex;2902.00;9.70;1508.00;2.07;0
8;industrial_complex;2901.00;9.70;1509.00;6.19;0
8;industrial_complex;2904.00;9.70;1509.00;2.57;0
8;industrial_complex;2900.00;9.70;1510.00;4.13;0
8;air_base;2903.00;9.70;1510.00;0.51;0
8;bunker;2900.00;9.70;1511.00;4.64;0
8;anti_air_building;2903.00;9.70;1511.00;5.84;0
8;anti_air_building;2898.00;9.70;1512.00;2.58;0
8;anti_air_building;2902.00;9.70;1512.00;5.24;0
8;synthetic_refinery;2905.00;9.70;1512.00;1.62;0
8;fuel_silo;2899.00;9.70;1513.00;5.74;0
8;radar_station;2901.00;9.70;1514.00;0.00;0
8;nuclear_reactor;2900.00;9.70;1514.00;5.15;0
9;arms_factory;3027.00;9.70;1505.00;5.68;0
9;arms_factory;3053.00;9.70;1526.00;2.06;0
9;arms_factory;3019.00;9.70;1506.00;5.08;0
9;arms_factory;3018.00;9.70;1519.00;0.00;0
9;arms_factory;3013.00;9.70;1511.00;4.12;0
9;arms_factory;3029.00;9.70;1512.00;0.86;0
9;industrial_complex;3040.00;9.70;1514.00;2.07;0
9;industrial_complex;3036.00;9.70;1504.00;6.19;0
9;industrial_complex;3033.00;9.70;1525.00;2.57;0
9;industrial_complex;3048.00;9.70;1523.00;4.13;0
9;industrial_complex;3032.00;9.70;1518.00;0.51;0
9;industrial_complex;3058.00;9.70;1527.00;4.64;0
9;air_base;3036.00;9.70;1497.00;5.84;0
9;bunker;3050.00;9.70;1513.00;2.58;0
9;bunker;3047.00;9.70;1528.00;5.24;0
9;bunker;3030.00;9.70;1517.00;1.62;0
9;bunker;3029.00;9.70;1502.00;5.74;0
9;bunker;3020.00;9.70;1506.00;1.02;0
9;bunker;3052.00;9.70;1524.00;5.15;0
9;bunker;3022.00;9.70;1521.00;0.07;0
9;bunker;3041.00;9.70;1517.00;3.09;0
9;bunker;3051.00;9.70;1520.00;5.75;0
9;bunker;3028.00;9.70;1525.00;2.13;0
9;bunker;3021.00;9.70;1510.00;4.80;0
9;bunker;3061.00;9.70;1525.00;1.53;0
9;bunker;3038.00;9.70;1529.00;2.74;0
9;bunker;3015.00;9.70;1519.00;0.58;0
9;anti_air_building;3035.00;9.70;1506.00;4.70;0
9;anti_air_building;3058.00;9.70;1528.00;4.81;0
9;anti_air_building;3021.00;9.70;1508.00;2.65;0
9;synthetic_refinery;3021.00;9.70;1520.00;5.31;0
9;fuel_silo;3019.00;9.70;1514.00;1.69;0
9;radar_station;3038.00;9.70;1514.00;3.12;0
9;nuclear_reactor;3060.00;9.70;1525.00;1.09;0
10;arms_factory;3134.00;9.70;1563.00;5.08;0
10;arms_factory;3139.00;9.70;1565.00;0.00;0
10;arms_factory;3132.00;9.70;1558.00;4.12;0
10;arms_factory;3137.00;9.70;1558.00;0.86;0
10;arms_factory;3131.00;9.70;1557.00;2.07;0
10;arms_factory;3136.00;9.70;1558.00;6.19;0
10;industrial_complex;3123.00;9.70;1557.00;2.57;0
10;industrial_complex;3138.00;9.70;1561.00;4.13;0
10;industrial_complex;3137.00;9.70;1563.00;0.51;0
10;industrial_complex;3134.00;9.70;1560.00;4.64;0
10;industrial_complex;3142.00;9.70;1561.00;5.84;0
10;industrial_complex;3122.00;9.70;1560.00;2.58;0
10;air_base;3127.00;9.70;1554.00;5.24;0
10;bunker;3123.00;9.70;1559.00;1.62;0
10;bunker;3133.00;9.70;1557.00;5.74;0
10;bunker;3140.00;9.70;1563.00;1.02;0
10;anti_air_building;3135.00;9.70;1564.00;5.15;0
10;anti_air_building;3117.00;9.70;1558.00;0.07;0
10;anti_air_building;3134.00;9.70;1558.00;3.09;0
10;synthetic_refinery;3121.00;9.70;1557.00;5.75;0
10;fuel_silo;3121.00;9.70;1558.00;2.13;0
10;radar_station;3130.00;9.70;1560.00;4.35;0
10;nuclear_reactor;3132.00;9.70;1560.00;1.53;0
11;arms_factory;3191.00;9.70;1621.00;4.12;0
11;arms_factory;3177.00;9.70;1620.00;0.86;0
11;arms_factory;3168.00;9.70;1615.00;2.07;0
11;arms_factory;3173.00;9.70;1619.00;6.19;0
11;arms_factory;3174.00;9.70;1616.00;2.57;0
11;arms_factory;3175.00;9.70;1613.00;4.13;0
11;industrial_complex;3187.00;9.70;1627.00;0.51;0
11;industrial_complex;3195.00;9.70;1627.00;4.64;0
11;industrial_complex;3180.00;9.70;1626.00;5.84;0
11;industrial_complex;3178.00;9.70;1621.00;2.58;0
11;industrial_complex;3167.00;9.70;1622.00;5.24;0
11;industrial_complex;3182.00;9.70;1616.00;1.62;0
11;air_base;3172.00;9.70;1617.00;5.74;0
11;bunker;3188.00;9.70;1632.00;1.02;0
11;bunker;3174.00;9.70;1622.00;5.15;0
11;bunker;3173.00;9.70;1613.00;0.07;0
11;bunker;3190.00;9.70;1625.00;3.09;0
11;bunker;3188.00;9.70;1617.00;5.75;0
11;bunker;3194.00;9.70;1620.00;2.13;0
11;bunker;3183.00;9.70;1625.00;4.80;0
11;bunker;3173.00;9.70;1611.00;1.53;0
11;bunker;3165.00;9.70;1623.00;2.74;0
11;bunker;3166.00;9.70;1619.00;0.58;0
11;bunker;3169.00;9.70;1615.00;4.70;0
11;bunker;3188.00;9.70;1636.00;4.81;0
11;anti_air_building;3176.00;9.70;1624.00;2.65;0
11;anti_air_building;3187.00;9.70;1624.00;5.31;0
11;anti_air_building;3181.00;9.70;1619.00;1.69;0
11;synthetic_refinery;3197.00;9.70;1622.00;3.25;0
11;fuel_silo;3192.00;9.70;1616.00;1.09;0
11;radar_station;3180.00;9.70;1622.00;2.36;0
11;nuclear_reactor;3186.00;9.70;1614.00;0.14;0
12;arms_factory;3211.00;9.70;1684.00;6.19;0
12;arms_factory;3199.00;9.70;1684.00;2.57;0
12;arms_factory;3217.00;9.70;1669.00;4.13;0
12;arms_factory;3196.00;9.70;1685.00;0.51;0
12;arms_factory;3214.00;9.70;1670.00;4.64;0
12;arms_factory;3217.00;9.70;1670.00;5.84;0
12;industrial_complex;3220.00;9.70;1670.00;2.58;0
12;industrial_complex;3209.00;9.70;1660.00;5.24;0
12;industrial_complex;3212.00;9.70;1660.00;1.62;0
12;industrial_complex;3207.00;9.70;1661.00;5.74;0
12;industrial_complex;3210.00;9.70;1661.00;1.02;0
12;industrial_complex;3204.00;9.70;1687.00;5.15;0
12;air_base;3199.00;9.70;1688.00;0.07;0
12;naval_base;3187.00;9.50;1676.00;-1.89;1885
12;naval_base;3186.00;9.50;1682.00;-1.57;1885
12;bunker;3203.00;9.70;1689.00;2.13;0
12;bunker;3218.00;9.70;1666.00;4.80;0
12;bunker;3205.00;9.70;1686.00;1.53;0
12;bunker;3215.00;9.70;1669.00;2.74;0
12;bunker;3190.00;9.70;1684.00;0.58;0
12;bunker;3199.00;9.70;1668.00;4.70;0
12;bunker;3221.00;9.70;1662.00;4.81;0
12;bunker;3216.00;9.70;1657.00;2.65;0
12;bunker;3198.00;9.70;1668.00;5.31;0
12;bunker;3206.00;9.70;1675.00;1.69;0
12;bunker;3213.00;9.70;1663.00;3.25;0
12;coastal_bunker;3187.00;9.50;1675.00;-1.89;0
12;coastal_bunker;3186.00;9.50;1685.00;-1.57;0
12;dockyard;3187.00;9.50;1678.00;-1.57;0
12;anti_air_building;3196.00;9.70;1674.00;1.70;0
12;anti_air_building;3219.00;9.70;1660.00;5.82;0
12;anti_air_building;3192.00;9.70;1675.00;2.20;0
12;synthetic_refinery;3195.00;9.70;1675.00;3.76;0
12;fuel_silo;3198.00;9.70;1675.00;1.60;0
12;radar_station;3206.00;9.70;1671.00;3.36;0
12;nuclear_reactor;3203.00;9.70;1672.00;0.65;0
13;air_base;3185.00;9.70;1705.00;5.75;0
13;naval_base;3177.00;9.50;1718.00;-1.82;1660
13;naval_base;3174.00;9.50;1702.00;-1.11;1885
13;naval_base;3186.00;9.50;1722.00;-2.90;1660
13;naval_base;3181.00;9.50;1696.00;0.00;1885
13;bunker;3195.00;9.70;1716.00;2.65;0
13;bunker;3176.00;9.50;1712.00;5.31;0
13;bunker;3190.00;9.70;1716.00;1.69;0
13;bunker;3187.00;9.70;1709.00;1.09;0
13;bunker;3179.00;9.70;1713.00;3.76;0
13;bunker;3181.00;9.70;1702.00;0.14;0
13;bunker;3203.00;9.70;1721.00;1.70;0
13;bunker;3189.00;9.70;1703.00;5.82;0
13;bunker;3197.00;9.70;1705.00;2.20;0
13;bunker;3200.00;9.70;1713.00;3.76;0
13;coastal_bunker;3177.00;9.55;1717.00;-1.82;0
13;coastal_bunker;3172.00;9.50;1708.00;-1.11;0
13;coastal_bunker;3189.00;9.50;1722.00;-2.90;0
13;coastal_bunker;3185.00;9.55;1699.00;0.00;0
13;dockyard;3188.00;9.50;1722.00;-2.90;0
13;anti_air_building;3203.00;9.70;1711.00;5.48;0
13;anti_air_building;3190.00;9.70;1701.00;3.32;0
13;anti_air_building;3185.00;9.70;1711.00;1.16;0
13;synthetic_refinery;3184.00;9.70;1716.00;3.82;0
13;fuel_silo;3187.00;9.70;1714.00;5.38;0
13;radar_station;3179.00;9.70;1707.00;0.27;0
13;nuclear_reactor;3205.00;9.55;1724.00;5.89;0
14;arms_factory;2765.00;9.70;1484.00;4.64;0
14;arms_factory;2782.00;9.70;1464.00;5.84;0
14;arms_factory;2770.00;9.70;1479.00;2.58;0
14;arms_factory;2765.00;9.70;1475.00;5.24;0
14;arms_factory;2769.00;9.70;1482.00;1.62;0
14;arms_factory;2768.00;9.70;1472.00;5.74;0
14;industrial_complex;2766.00;9.70;1477.00;1.02;0
14;industrial_complex;2773.00;9.70;1473.00;5.15;0
14;industrial_complex;2780.00;9.70;1479.00;0.07;0
14;industrial_complex;2773.00;9.70;1470.00;3.09;0
14;industrial_complex;2776.00;9.70;1481.00;5.75;0
14;industrial_complex;2780.00;9.70;1481.00;2.13;0
14;air_base;2775.00;9.70;1478.00;4.80;0
14;naval_base;2734.00;9.50;1478.00;-1.33;4885
14;naval_base;2772.00;9.50;1490.00;-3.14;2871
14;naval_base;2740.00;9.50;1491.00;-2.68;2381
14;naval_base;2764.00;9.50;1470.00;-0.69;8546
14;naval_base;2746.00;9.55;1490.00;-2.21;2381
14;naval_base;2776.00;9.55;1461.00;-1.74;8546
14;naval_base;2758.00;9.50;1470.00;-0.32;8546
14;naval_base;2768.00;9.50;1463.00;-0.98;8546
14;naval_base;2767.00;9.55;1488.00;-3.14;2871
14;bunker;2759.00;9.70;1484.00;1.09;0
14;bunker;2771.00;9.70;1470.00;3.76;0
14;bunker;2742.00;9.70;1479.00;0.14;0
14;bunker;2779.00;9.70;1485.00;1.70;0
14;bunker;2782.00;9.70;1461.00;5.82;0
14;bunker;2745.00;9.70;1486.00;2.20;0
14;bunker;2748.00;9.70;1489.00;3.76;0
14;bunker;2779.00;9.70;1465.00;1.60;0
14;bunker;2751.00;9.70;1477.00;2.81;0
14;bunker;2750.00;9.70;1481.00;0.65;0
14;bunker;2762.00;9.70;1487.00;2.21;0
14;bunker;2778.00;9.70;1480.00;4.87;0
14;coastal_bunker;2759.00;9.70;1491.00;-4.04;0
14;coastal_bunker;2773.00;9.70;1488.00;-3.14;0
14;coastal_bunker;2768.00;9.55;1489.00;-3.14;0
14;coastal_bunker;2774.00;9.50;1460.00;-1.74;0
14;coastal_bunker;2759.00;9.50;1469.00;-0.32;0
14;coastal_bunker;2737.00;9.50;1484.00;-0.98;0
14;coastal_bunker;2742.00;9.50;1475.00;-1.33;0
14;coastal_bunker;2771.00;9.50;1463.00;-0.98;0
14;coastal_bunker;2763.00;9.50;1468.00;-0.69;0
14;dockyard;2775.00;9.55;1456.00;-1.74;0
14;anti_air_building;2741.00;9.70;1479.00;3.83;0
14;anti_air_building;2786.00;9.70;1458.00;0.21;0
14;anti_air_building;2745.00;9.50;1476.00;2.87;0
14;synthetic_refinery;2778.00;9.70;1460.00;4.44;0
14;fuel_silo;2781.00;9.70;1460.00;2.27;0
14;radar_station;2761.00;9.70;1474.00;3.85;0
14;nuclear_reactor;2772.00;9.70;1487.00;1.32;0
15;arms_factory;2830.00;9.70;1505.00;2.58;0
15;arms_factory;2818.00;9.70;1509.00;5.24;0
15;arms_factory;2828.00;9.70;1515.00;1.62;0
15;arms_factory;2827.00;9.70;1515.00;5.74;0
15;arms_factory;2811.00;9.70;1509.00;1.02;0
15;arms_factory;2821.00;9.70;1512.00;5.15;0
15;industrial_complex;2820.00;9.70;1512.00;0.07;0
15;industrial_complex;2831.00;9.70;1504.00;3.09;0
15;industrial_complex;2823.00;9.70;1508.00;5.75;0
15;industrial_complex;2824.00;9.70;1504.00;2.13;0
15;industrial_complex;2830.00;9.70;1514.00;4.80;0
15;industrial_complex;2816.00;9.70;1513.00;1.53;0
15;air_base;2813.00;9.70;1508.00;2.74;0
15;naval_base;2814.00;9.50;1514.00;-3.39;12389
15;naval_base;2825.00;9.50;1517.00;-2.36;12389
15;bunker;2830.00;9.70;1503.00;4.81;0
15;bunker;2827.00;9.70;1507.00;2.65;0
15;bunker;2809.00;9.55;1508.00;5.31;0
15;bunker;2830.00;9.70;1515.00;1.69;0
15;coastal_bunker;2813.00;9.55;1512.00;-3.39;0
15;coastal_bunker;2819.00;9.50;1515.00;-2.36;0
15;dockyard;2810.00;9.55;1511.00;-1.57;0
15;anti_air_building;2831.00;9.70;1502.00;0.14;0
15;anti_air_building;2824.00;9.70;1507.00;1.70;0
15;anti_air_building;2816.00;9.70;1512.00;5.82;0
